entity_id,state,created
sensor.total_house_power,6.09,2020-04-11 15:44:00.087731
sensor.total_house_power,0.41,2020-04-11 15:44:31.011765
sensor.total_house_power,-1.46,2020-04-11 15:45:02.028315
sensor.total_house_power,-0.46,2020-04-11 15:45:33.007004
sensor.total_house_power,6.15,2020-04-11 15:46:04.124038
sensor.total_house_power,1.08,2020-04-11 15:46:35.011143
sensor.total_house_power,1.24,2020-04-11 15:47:06.036631
sensor.total_house_power,8.23,2020-04-11 15:48:08.008568
sensor.total_house_power,0.56,2020-04-11 15:48:39.009114
sensor.total_house_power,0.84,2020-04-11 15:49:10.010073
sensor.total_house_power,-2.47,2020-04-11 15:49:41.006061
sensor.total_house_power,10.43,2020-04-11 15:50:12.005409
sensor.total_house_power,2.12,2020-04-11 15:50:43.006383
sensor.total_house_power,8.45,2020-04-11 15:51:13.004785
sensor.total_house_power,0.38,2020-04-13 02:06:17.268070
sensor.total_house_power,-9.80,2020-04-13 02:06:48.341124
sensor.total_house_power,12.46,2020-04-13 02:07:18.509572
sensor.total_house_power,-4.50,2020-04-13 02:07:50.004554
sensor.total_house_power,1.63,2020-04-13 02:08:21.005896
sensor.total_house_power,-14.64,2020-04-13 02:09:23.005762
sensor.total_house_power,39.33,2020-04-13 02:09:54.010223
sensor.total_house_power,-2.63,2020-04-13 02:10:25.006238
sensor.total_house_power,4.39,2020-04-13 02:10:56.004449
sensor.total_house_power,5.03,2020-04-13 02:11:27.006033
sensor.total_house_power,-0.63,2020-04-13 02:11:58.003452
sensor.total_house_power,3.41,2020-04-13 02:12:29.005353
sensor.total_house_power,14.69,2020-04-13 02:13:00.006923
sensor.total_house_power,21.49,2020-04-13 02:13:31.079961
sensor.total_house_power,21.16,2020-04-13 02:14:02.007409
sensor.total_house_power,47.85,2020-04-13 02:15:04.004942
sensor.total_house_power,17.68,2020-04-13 02:15:35.035232
sensor.total_house_power,9.46,2020-04-13 02:16:06.003137
sensor.total_house_power,14.71,2020-04-13 02:16:37.038767
sensor.total_house_power,53.84,2020-04-13 02:17:08.005711
sensor.total_house_power,160.53,2020-04-13 02:17:39.015945
sensor.total_house_power,61.14,2020-04-13 02:18:10.119316
sensor.total_house_power,43.08,2020-04-13 02:18:40.878474
sensor.total_house_power,13.23,2020-04-13 02:19:12.003832
sensor.total_house_power,55.35,2020-04-13 02:20:14.004042
sensor.total_house_power,15.30,2020-04-13 02:20:45.004653
sensor.total_house_power,7.22,2020-04-13 02:21:16.003266
sensor.total_house_power,31.70,2020-04-13 02:21:47.015606
sensor.total_house_power,32.62,2020-04-13 02:22:19.004509
sensor.total_house_power,81.17,2020-04-13 02:22:48.003622
sensor.total_house_power,26.99,2020-04-13 02:23:42.152848
sensor.total_house_power,35.89,2020-04-13 02:24:13.279179
sensor.total_house_power,46.02,2020-04-13 02:24:44.210053
sensor.total_house_power,-1.46,2020-04-13 02:25:15.208981
sensor.total_house_power,1.69,2020-04-13 02:25:46.188183
sensor.total_house_power,-15.30,2020-04-13 02:26:17.198039
sensor.total_house_power,19.41,2020-04-13 02:26:48.198595
sensor.total_house_power,-16.25,2020-04-13 02:27:19.192255
sensor.total_house_power,5.67,2020-04-13 02:28:27.463531
sensor.total_house_power,9.41,2020-04-13 02:28:57.367085
sensor.total_house_power,-21.22,2020-04-13 02:29:29.006677
sensor.total_house_power,-31.91,2020-04-13 02:30:00.006894
sensor.total_house_power,39.32,2020-04-13 02:30:31.005186
sensor.total_house_power,4.27,2020-04-13 02:31:02.006327
sensor.total_house_power,-1.39,2020-04-13 02:31:33.150023
sensor.total_house_power,80.02,2020-04-13 02:32:04.004198
sensor.total_house_power,23.84,2020-04-13 02:32:35.006393
sensor.total_house_power,-13.54,2020-04-13 02:33:06.174886
sensor.total_house_power,30.55,2020-04-13 02:34:13.007724
sensor.total_house_power,5.66,2020-04-13 02:35:45.947562
sensor.total_house_power,11.96,2020-04-13 02:36:24.728651
sensor.total_house_power,55.93,2020-04-13 02:36:55.004884
sensor.total_house_power,63.27,2020-04-13 02:37:26.013962
sensor.total_house_power,-6.75,2020-04-13 02:37:57.006638
sensor.total_house_power,-57.04,2020-04-13 02:38:28.011029
sensor.total_house_power,6.57,2020-04-13 02:38:59.005654
sensor.total_house_power,17.93,2020-04-13 02:39:30.009334
sensor.total_house_power,7.73,2020-04-13 02:40:01.006334
sensor.total_house_power,34.78,2020-04-13 02:40:32.018424
sensor.total_house_power,22.32,2020-04-13 02:41:03.006257
sensor.total_house_power,19.04,2020-04-13 02:41:34.007173
sensor.total_house_power,30.55,2020-04-13 02:42:05.007667
sensor.total_house_power,9.29,2020-04-13 02:42:36.009554
sensor.total_house_power,24.10,2020-04-13 02:43:07.005508
sensor.total_house_power,60.56,2020-04-13 02:43:38.007181
sensor.total_house_power,13.27,2020-04-13 02:44:09.005736
sensor.total_house_power,53.37,2020-04-13 02:44:40.004366
sensor.total_house_power,8.21,2020-04-13 02:45:11.004934
sensor.total_house_power,-2.36,2020-04-13 02:45:42.005583
sensor.total_house_power,2.04,2020-04-13 02:46:13.021354
sensor.total_house_power,24.49,2020-04-13 02:46:44.006638
sensor.total_house_power,13.07,2020-04-13 02:47:15.008291
sensor.total_house_power,15.83,2020-04-13 02:47:46.006027
sensor.total_house_power,14.93,2020-04-13 02:48:17.177196
sensor.total_house_power,5.43,2020-04-13 02:48:48.006612
sensor.total_house_power,11.82,2020-04-13 02:49:49.686811
sensor.total_house_power,6.32,2020-04-13 02:50:21.019661
sensor.total_house_power,7.85,2020-04-13 02:50:52.005857
sensor.total_house_power,19.06,2020-04-13 02:51:23.008576
sensor.total_house_power,88.98,2020-04-13 02:51:53.006794
sensor.total_house_power,24.37,2020-04-13 02:52:24.003971
sensor.total_house_power,18.83,2020-04-13 02:52:55.006123
sensor.total_house_power,3.53,2020-04-13 02:53:26.012794
sensor.total_house_power,7.58,2020-04-13 02:53:57.008843
sensor.total_house_power,1.46,2020-04-13 02:54:28.004466
sensor.total_house_power,2.81,2020-04-13 02:54:59.005429
sensor.total_house_power,5.60,2020-04-13 02:55:30.013618
sensor.total_house_power,5.01,2020-04-13 02:56:01.007169
sensor.total_house_power,1.45,2020-04-13 02:56:32.018556
sensor.total_house_power,5.14,2020-04-13 02:57:03.006811
sensor.total_house_power,5.94,2020-04-13 02:57:34.006724
sensor.total_house_power,47.59,2020-04-13 02:58:05.051340
sensor.total_house_power,50.07,2020-04-13 02:58:36.006842
sensor.total_house_power,37.93,2020-04-13 02:59:07.005602
sensor.total_house_power,11.75,2020-04-13 02:59:38.009074
sensor.total_house_power,3.59,2020-04-13 03:00:09.003630
sensor.total_house_power,17.54,2020-04-13 03:00:40.004074
sensor.total_house_power,42.47,2020-04-13 03:01:11.004099
sensor.total_house_power,61.36,2020-04-13 03:01:42.014309
sensor.total_house_power,7.23,2020-04-13 03:02:13.003667
sensor.total_house_power,2.51,2020-04-13 03:02:44.006776
sensor.total_house_power,57.23,2020-04-13 03:03:15.004232
sensor.total_house_power,5.78,2020-04-13 03:03:45.679493
sensor.total_house_power,8.11,2020-04-13 03:04:17.004936
sensor.total_house_power,53.28,2020-04-13 03:04:46.663722
sensor.total_house_power,3.91,2020-04-13 03:05:18.003802
sensor.total_house_power,5.21,2020-04-13 03:05:49.006071
sensor.total_house_power,6.64,2020-04-13 03:06:20.004591
sensor.total_house_power,13.51,2020-04-13 03:06:51.007015
sensor.total_house_power,7.96,2020-04-13 03:07:22.004857
sensor.total_house_power,16.55,2020-04-13 03:07:53.006135
sensor.total_house_power,0.55,2020-04-13 03:08:24.004115
sensor.total_house_power,45.46,2020-04-13 03:08:55.004838
sensor.total_house_power,18.93,2020-04-13 03:09:26.003860
sensor.total_house_power,15.47,2020-04-13 03:09:57.005488
sensor.total_house_power,19.43,2020-04-13 03:10:28.004194
sensor.total_house_power,5.42,2020-04-13 03:10:59.004326
sensor.total_house_power,32.59,2020-04-13 03:11:30.008515
sensor.total_house_power,unknown,2020-04-13 22:44:01.329688
sensor.total_house_power,32.59,2020-04-13 22:44:01.380489
sensor.total_house_power,-99856.26,2020-04-14 02:07:41.771011
sensor.total_house_power,-100459.04,2020-04-14 02:08:12.729122
sensor.total_house_power,-98244.17,2020-04-14 02:08:43.745473
sensor.total_house_power,-101600.61,2020-04-14 02:09:14.756667
sensor.total_house_power,-102337.25,2020-04-14 02:09:45.727386
sensor.total_house_power,-97139.17,2020-04-14 02:10:16.746377
sensor.total_house_power,-100599.06,2020-04-14 02:10:47.736819
sensor.total_house_power,711743.28,2020-04-14 02:11:18.732722
sensor.total_house_power,-80553.09,2020-04-14 02:11:49.791080
sensor.total_house_power,-83478.45,2020-04-14 02:12:20.742422
sensor.total_house_power,-91104.88,2020-04-14 02:12:51.729434
sensor.total_house_power,-73714.74,2020-04-14 02:13:22.733287
sensor.total_house_power,-68289.61,2020-04-14 02:13:53.718424
sensor.total_house_power,-67320.14,2020-04-14 02:14:24.858793
sensor.total_house_power,-55904.80,2020-04-14 02:14:54.743194
sensor.total_house_power,-54818.48,2020-04-14 02:15:25.749528
sensor.total_house_power,-55230.07,2020-04-14 02:15:56.774141
sensor.total_house_power,-57560.00,2020-04-14 02:16:27.765667
sensor.total_house_power,-61535.51,2020-04-14 02:16:58.711577
sensor.total_house_power,-61455.42,2020-04-14 02:17:29.829061
sensor.total_house_power,-60719.47,2020-04-14 02:18:00.739164
sensor.total_house_power,-60882.16,2020-04-14 02:18:31.752101
sensor.total_house_power,-57545.00,2020-04-14 02:19:02.773595
sensor.total_house_power,-61881.57,2020-04-14 02:19:33.743126
sensor.total_house_power,-60168.45,2020-04-14 02:20:04.782197
sensor.total_house_power,-66676.02,2020-04-14 02:20:35.772750
sensor.total_house_power,-62608.25,2020-04-14 02:21:06.812204
sensor.total_house_power,-53837.17,2020-04-14 02:21:37.745691
sensor.total_house_power,-70112.24,2020-04-14 02:22:08.735921
sensor.total_house_power,-61837.16,2020-04-14 02:22:39.778637
sensor.total_house_power,-63811.82,2020-04-14 02:23:10.762309
sensor.total_house_power,-51980.83,2020-04-14 02:23:41.730558
sensor.total_house_power,-45779.63,2020-04-14 02:24:11.737258
sensor.total_house_power,-80859.12,2020-04-14 02:24:42.747124
sensor.total_house_power,-88451.11,2020-04-14 02:25:13.772655
sensor.total_house_power,-130432.24,2020-04-14 02:25:44.737226
sensor.total_house_power,-118414.19,2020-04-14 02:26:15.891797
sensor.total_house_power,-99612.24,2020-04-14 02:26:46.785676
sensor.total_house_power,-94055.97,2020-04-14 02:27:17.769879
sensor.total_house_power,-141624.34,2020-04-14 02:27:48.762971
sensor.total_house_power,-127809.04,2020-04-14 02:28:19.817669
sensor.total_house_power,-94918.37,2020-04-14 02:28:50.726047
sensor.total_house_power,-107978.20,2020-04-14 02:29:21.855375
sensor.total_house_power,-7312.75,2020-04-14 02:29:52.742426
sensor.total_house_power,-74761.88,2020-04-14 02:30:23.741301
sensor.total_house_power,-113436.34,2020-04-14 02:30:54.821608
sensor.total_house_power,-149442.49,2020-04-14 02:31:25.800112
sensor.total_house_power,-109600.92,2020-04-14 02:31:56.989395
sensor.total_house_power,-158737.33,2020-04-14 02:32:27.764814
sensor.total_house_power,-99509.68,2020-04-14 02:32:58.745437
sensor.total_house_power,-121816.05,2020-04-14 02:33:29.775606
sensor.total_house_power,-294698.73,2020-04-14 02:34:00.738015
sensor.total_house_power,866947.03,2020-04-14 02:34:18.794958
sensor.total_house_power,1140910.00,2020-04-14 02:34:43.811539
sensor.total_house_power,319747.01,2020-04-14 02:35:00.727451
sensor.total_house_power,401951.06,2020-04-14 02:35:07.744948
sensor.total_house_power,312413.72,2020-04-14 02:35:13.755780
sensor.total_house_power,-76331.42,2020-04-14 02:35:44.764602
sensor.total_house_power,329150.14,2020-04-14 02:36:06.749282
sensor.total_house_power,-98937.70,2020-04-14 02:36:37.752802
sensor.total_house_power,-70384.35,2020-04-14 02:37:09.355000
sensor.total_house_power,46807.03,2020-04-14 02:37:38.741667
sensor.total_house_power,1010812.31,2020-04-14 02:38:03.728973
sensor.total_house_power,-60210.99,2020-04-14 02:38:34.767155
sensor.total_house_power,668709.33,2020-04-14 02:39:03.804072
sensor.total_house_power,-79063.34,2020-04-14 02:39:34.848725
sensor.total_house_power,-89973.43,2020-04-14 02:40:05.746202
sensor.total_house_power,487136.43,2020-04-14 02:40:22.760797
sensor.total_house_power,700680.55,2020-04-14 02:40:28.735951
sensor.total_house_power,-42508.36,2020-04-14 02:40:59.757029
sensor.total_house_power,-32097.34,2020-04-14 02:41:30.772217
sensor.total_house_power,-106753.59,2020-04-14 02:42:01.739496
sensor.total_house_power,998603.65,2020-04-14 02:42:16.754996
sensor.total_house_power,-108617.13,2020-04-14 02:42:46.767305
sensor.total_house_power,-107648.10,2020-04-14 02:43:17.764588
sensor.total_house_power,-10798.63,2020-04-14 02:43:48.735710
sensor.total_house_power,-30835.57,2020-04-14 02:44:19.767169
sensor.total_house_power,-30018.77,2020-04-14 02:44:50.839789
sensor.total_house_power,-29558.89,2020-04-14 02:45:21.823836
sensor.total_house_power,-28485.91,2020-04-14 02:45:52.783218
sensor.total_house_power,-27263.58,2020-04-14 02:46:23.746648
sensor.total_house_power,-23181.70,2020-04-14 02:46:54.828122
sensor.total_house_power,-20935.38,2020-04-14 02:47:25.789952
sensor.total_house_power,-9932.91,2020-04-14 02:47:56.741168
sensor.total_house_power,3089.20,2020-04-14 02:48:27.804790
sensor.total_house_power,2709.06,2020-04-14 02:48:58.777347
sensor.total_house_power,35894.95,2020-04-14 02:49:29.759186
sensor.total_house_power,36680.62,2020-04-14 02:50:00.707817
sensor.total_house_power,24969.59,2020-04-14 02:50:31.708649
sensor.total_house_power,25090.47,2020-04-14 02:51:02.739330
sensor.total_house_power,32821.18,2020-04-14 02:51:33.794873
sensor.total_house_power,33425.72,2020-04-14 02:52:04.736921
sensor.total_house_power,31209.54,2020-04-14 02:52:35.730449
sensor.total_house_power,32115.41,2020-04-14 02:53:06.732278
sensor.total_house_power,32184.95,2020-04-14 02:53:37.721233
sensor.total_house_power,23281.91,2020-04-14 02:54:08.722198
sensor.total_house_power,21360.39,2020-04-14 02:54:39.758756
sensor.total_house_power,24486.98,2020-04-14 02:55:09.757264
sensor.total_house_power,27952.24,2020-04-14 02:55:40.794904
sensor.total_house_power,57886.80,2020-04-14 02:56:11.748388
sensor.total_house_power,55504.50,2020-04-14 02:56:42.837539
sensor.total_house_power,47547.11,2020-04-14 02:57:13.780396
sensor.total_house_power,89880.06,2020-04-14 02:57:44.744059
sensor.total_house_power,87147.91,2020-04-14 02:58:15.714433
sensor.total_house_power,86661.32,2020-04-14 02:58:46.719443
sensor.total_house_power,84695.40,2020-04-14 02:59:17.727352
sensor.total_house_power,69718.12,2020-04-14 02:59:48.727236
sensor.total_house_power,80257.00,2020-04-14 03:00:19.733275
sensor.total_house_power,82063.84,2020-04-14 03:00:50.726345
sensor.total_house_power,86288.08,2020-04-14 03:01:21.781778
sensor.total_house_power,83201.51,2020-04-14 03:01:52.746671
sensor.total_house_power,73930.90,2020-04-14 03:02:23.711353
sensor.total_house_power,82822.08,2020-04-14 03:02:54.730956
sensor.total_house_power,86200.22,2020-04-14 03:03:25.727833
sensor.total_house_power,85200.24,2020-04-14 03:03:56.755566
sensor.total_house_power,82947.66,2020-04-14 03:04:27.721202
sensor.total_house_power,60565.66,2020-04-14 03:04:58.869215
sensor.total_house_power,77476.59,2020-04-14 03:05:29.723873
sensor.total_house_power,81849.70,2020-04-14 03:06:00.723368
sensor.total_house_power,125488.20,2020-04-14 03:06:31.722374
sensor.total_house_power,156666.51,2020-04-14 03:07:02.750152
sensor.total_house_power,108878.20,2020-04-14 03:07:33.720751
sensor.total_house_power,92383.29,2020-04-14 03:08:04.715902
sensor.total_house_power,93227.29,2020-04-14 03:08:35.717895
sensor.total_house_power,93506.54,2020-04-14 03:09:06.730647
sensor.total_house_power,86426.95,2020-04-14 03:09:37.717321
sensor.total_house_power,88807.31,2020-04-14 03:10:08.823594
sensor.total_house_power,108136.33,2020-04-14 03:10:38.747089
sensor.total_house_power,109300.76,2020-04-14 03:11:09.730305
sensor.total_house_power,98912.98,2020-04-14 03:11:40.875456
sensor.total_house_power,105009.17,2020-04-14 03:12:11.723006
sensor.total_house_power,95515.81,2020-04-14 03:12:42.718712
sensor.total_house_power,90490.41,2020-04-14 03:13:13.732922
sensor.total_house_power,89802.19,2020-04-14 03:13:44.718054
sensor.total_house_power,100229.89,2020-04-14 03:14:15.843670
sensor.total_house_power,94931.50,2020-04-14 03:14:46.741132
sensor.total_house_power,132316.02,2020-04-14 03:15:17.720546
sensor.total_house_power,146261.71,2020-04-14 03:15:48.742983
sensor.total_house_power,138630.84,2020-04-14 03:16:19.752775
sensor.total_house_power,149882.29,2020-04-14 03:16:50.724584
sensor.total_house_power,145053.45,2020-04-14 03:17:21.735764
sensor.total_house_power,121957.07,2020-04-14 03:17:52.741100
sensor.total_house_power,130835.65,2020-04-14 03:18:23.719048
sensor.total_house_power,143723.46,2020-04-14 03:18:53.762116
sensor.total_house_power,151720.99,2020-04-14 03:19:24.731247
sensor.total_house_power,154185.59,2020-04-14 03:19:55.717174
sensor.total_house_power,145779.61,2020-04-14 03:20:26.722087
sensor.total_house_power,130199.36,2020-04-14 03:20:57.729157
sensor.total_house_power,140248.20,2020-04-14 03:21:28.743333
sensor.total_house_power,144627.20,2020-04-14 03:21:59.738147
sensor.total_house_power,146209.34,2020-04-14 03:22:30.742422
sensor.total_house_power,135148.05,2020-04-14 03:23:01.731392
sensor.total_house_power,133648.47,2020-04-14 03:23:32.719827
sensor.total_house_power,139754.37,2020-04-14 03:24:03.730996
sensor.total_house_power,139586.92,2020-04-14 03:24:34.735182
sensor.total_house_power,155934.46,2020-04-14 03:25:05.759612
sensor.total_house_power,147600.01,2020-04-14 03:25:36.804684
sensor.total_house_power,142839.09,2020-04-14 03:26:07.793148
sensor.total_house_power,99582.06,2020-04-14 03:26:38.728707
sensor.total_house_power,87004.97,2020-04-14 03:27:09.728581
sensor.total_house_power,115521.81,2020-04-14 03:27:40.724398
sensor.total_house_power,108325.26,2020-04-14 03:28:11.826828
sensor.total_house_power,101410.79,2020-04-14 03:28:42.761937
sensor.total_house_power,98272.94,2020-04-14 03:29:13.723232
sensor.total_house_power,98829.06,2020-04-14 03:29:44.738582
sensor.total_house_power,137681.12,2020-04-14 03:30:15.765314
sensor.total_house_power,130207.11,2020-04-14 03:30:46.750062
sensor.total_house_power,129112.12,2020-04-14 03:31:16.792146
sensor.total_house_power,137329.34,2020-04-14 03:31:47.753174
